date,temperature_mean_c,temperature_max_c,precipitation_mm,snowfall_cm,cloud_cover_pct,wind_max_kmh,solar_radiation_mj_m2
2023-07-26,30.5,39.9,0.0,0.0,1.0,9.9,27.83
2023-07-27,25.6,29.5,3.1,0.0,52.0,17.9,17.31
2023-07-28,23.0,28.0,0.0,0.0,7.0,13.0,26.81
2023-07-29,23.1,29.2,0.0,0.0,0.0,15.5,27.78
2023-07-30,23.5,29.5,0.0,0.0,0.0,14.7,27.63
2023-07-31,23.4,28.5,0.0,0.0,1.0,16.0,27.35
2023-08-01,24.7,29.9,0.0,0.0,31.0,16.6,23.43
2023-08-02,25.9,31.1,0.0,0.0,1.0,9.4,27.02
2023-08-03,28.1,35.0,0.0,0.0,1.0,10.4,26.83
2023-08-04,29.5,37.5,0.0,0.0,1.0,15.7,26.74
2023-08-05,28.7,34.7,0.0,0.0,5.0,9.8,26.45
2023-08-06,29.7,36.4,0.0,0.0,2.0,18.8,25.18
2023-08-07,27.2,31.7,0.0,0.0,2.0,13.3,26.26
2023-08-08,25.3,29.3,0.0,0.0,28.0,22.7,22.54
2023-08-09,23.3,24.9,0.5,0.0,74.0,18.2,10.88
2023-08-10,23.3,25.1,1.1,0.0,90.0,10.9,10.83
2023-08-11,22.9,25.2,6.0,0.0,68.0,16.3,8.67
2023-08-12,23.8,28.1,0.0,0.0,36.0,20.0,15.08
2023-08-13,25.6,30.9,0.0,0.0,49.0,18.7,21.04
2023-08-14,27.0,31.4,0.0,0.0,53.0,11.0,21.12
2023-08-15,26.4,30.3,0.1,0.0,71.0,9.6,19.78
2023-08-16,26.9,30.4,0.5,0.0,69.0,11.1,17.95
2023-08-17,28.3,33.7,0.2,0.0,49.0,13.0,22.08
2023-08-18,28.5,36.0,0.0,0.0,38.0,13.5,22.66
2023-08-19,28.1,35.0,0.0,0.0,31.0,15.7,23.1
2023-08-20,27.2,32.3,0.2,0.0,26.0,17.4,20.36
2023-08-21,27.2,33.8,0.0,0.0,1.0,18.4,24.8
2023-08-22,28.0,36.2,0.0,0.0,1.0,18.7,24.65
2023-08-23,28.1,35.5,0.0,0.0,3.0,17.2,23.98
2023-08-24,27.0,33.6,0.0,0.0,4.0,18.0,23.87
2023-08-25,26.8,33.9,0.0,0.0,8.0,17.4,23.23
2023-08-26,27.4,35.0,0.0,0.0,17.0,19.0,22.84
2023-08-27,26.2,31.4,0.0,0.0,35.0,14.3,20.67
2023-08-28,25.0,30.2,0.2,0.0,55.0,14.6,18.12
2023-08-29,26.4,33.6,0.0,0.0,4.0,10.3,23.43
2023-08-30,27.9,34.2,0.3,0.0,6.0,12.2,21.78
2023-08-31,28.1,33.4,0.0,0.0,12.0,12.7,22.59
2023-09-01,25.6,29.6,2.1,0.0,56.0,10.1,16.28
2023-09-02,25.3,28.9,1.3,0.0,65.0,16.7,14.72
2023-09-03,24.2,27.3,1.2,0.0,42.0,16.3,16.8
2023-09-04,23.6,28.6,0.9,0.0,63.0,14.8,14.87
2023-09-05,25.0,30.5,2.1,0.0,91.0,14.1,15.29
2023-09-06,25.6,30.3,1.8,0.0,65.0,16.9,14.56
2023-09-07,25.0,29.7,3.6,0.0,54.0,18.5,14.04
2023-09-08,23.8,27.0,4.9,0.0,63.0,17.1,15.4
2023-09-09,22.9,27.8,0.0,0.0,34.0,18.7,18.28
2023-09-10,22.0,28.3,0.0,0.0,10.0,19.4,21.11
2023-09-11,21.6,27.0,0.0,0.0,24.0,17.4,20.27
2023-09-12,20.8,27.7,0.0,0.0,2.0,14.8,21.34
2023-09-13,21.3,28.6,0.0,0.0,0.0,12.3,21.37
2023-09-14,22.5,29.5,0.0,0.0,6.0,12.6,21.4
2023-09-15,22.9,29.6,0.0,0.0,8.0,13.2,20.7
2023-09-16,22.7,28.7,0.0,0.0,10.0,14.5,20.26
2023-09-17,22.8,29.2,0.0,0.0,28.0,17.7,18.99
2023-09-18,21.2,27.1,0.0,0.0,30.0,18.3,19.04
2023-09-19,21.1,27.6,0.0,0.0,18.0,15.2,19.74
2023-09-20,20.8,27.0,0.0,0.0,12.0,12.6,19.75
2023-09-21,21.4,27.5,0.0,0.0,22.0,11.2,18.93
2023-09-22,23.4,30.6,0.0,0.0,8.0,6.2,19.14
2023-09-23,25.6,32.9,0.0,0.0,1.0,9.9,18.85
2023-09-24,25.4,32.9,0.0,0.0,0.0,15.5,19.02
2023-09-25,23.3,30.6,0.0,0.0,53.0,13.9,16.3
2023-09-26,23.5,30.0,0.0,0.0,32.0,17.9,16.91
2023-09-27,22.6,28.1,0.0,0.0,69.0,10.0,14.19
2023-09-28,22.0,26.2,7.7,0.0,93.0,9.5,12.51
2023-09-29,20.6,23.7,7.1,0.0,66.0,8.9,10.2
2023-09-30,20.3,23.2,17.9,0.0,81.0,8.9,8.73
2023-10-01,19.3,20.7,33.0,0.0,97.0,12.8,5.3
2023-10-02,19.0,20.7,13.0,0.0,82.0,13.6,7.66
2023-10-03,18.5,22.5,0.0,0.0,30.0,13.0,13.2
2023-10-04,17.6,23.3,0.0,0.0,2.0,10.8,17.55
2023-10-05,18.2,24.4,0.0,0.0,30.0,11.0,16.98
2023-10-06,18.6,23.7,0.0,0.0,52.0,13.2,15.37
2023-10-07,19.5,25.1,0.0,0.0,44.0,11.3,15.12
2023-10-08,18.7,23.9,0.0,0.0,6.0,7.9,16.09
2023-10-09,16.7,18.9,0.8,0.0,49.0,11.8,7.13
2023-10-10,16.3,21.2,0.0,0.0,29.0,8.9,14.4
2023-10-11,16.2,19.8,0.1,0.0,36.0,17.1,9.75
2023-10-12,17.1,23.4,0.0,0.0,2.0,11.0,16.07
2023-10-13,17.0,22.8,0.0,0.0,8.0,6.9,14.84
2023-10-14,18.0,23.4,0.0,0.0,73.0,8.4,13.31
2023-10-15,17.6,24.2,0.0,0.0,26.0,8.0,14.64
2023-10-16,15.1,20.2,1.6,0.0,56.0,14.4,7.83
2023-10-17,15.8,19.8,0.0,0.0,89.0,11.1,7.35
2023-10-18,14.9,15.8,5.0,0.0,83.0,7.3,2.79
2023-10-19,15.5,20.2,0.0,0.0,63.0,7.9,10.21
2023-10-20,17.7,26.5,0.0,0.0,25.0,10.5,14.18
2023-10-21,20.5,29.2,0.0,0.0,1.0,9.2,14.18
2023-10-22,20.1,28.1,0.0,0.0,29.0,6.1,12.63
2023-10-23,20.1,27.9,0.0,0.0,44.0,6.6,12.39
2023-10-24,19.2,24.7,0.0,0.0,36.0,6.4,12.97
2023-10-25,19.0,26.6,0.0,0.0,92.0,12.0,10.79
2023-10-26,21.0,25.7,0.2,0.0,97.0,13.1,6.17
2023-10-27,21.4,28.0,0.0,0.0,61.0,14.5,11.89
2023-10-28,22.3,27.7,0.0,0.0,38.0,12.8,11.01
2023-10-29,20.2,24.9,0.1,0.0,74.0,5.9,8.5
2023-10-30,19.7,25.4,1.3,0.0,27.0,7.4,11.11
2023-10-31,19.3,24.2,0.0,0.0,26.0,6.8,11.78
2023-11-01,19.4,24.8,0.0,0.0,45.0,9.7,8.64
2023-11-02,16.9,21.6,18.3,0.0,91.0,9.2,7.26
2023-11-03,19.4,25.6,0.1,0.0,73.0,10.9,9.37
2023-11-04,24.1,30.0,0.0,0.0,86.0,15.5,11.01
2023-11-05,19.5,24.6,9.7,0.0,41.0,14.8,9.57
2023-11-06,20.3,25.2,0.0,0.0,27.0,14.1,10.26
2023-11-07,18.5,24.2,0.0,0.0,35.0,6.6,7.68
2023-11-08,17.9,25.0,0.0,0.0,52.0,9.2,10.2
2023-11-09,14.8,16.9,3.8,0.0,80.0,9.2,2.31
2023-11-10,14.0,19.1,0.0,0.0,66.0,7.2,9.42
2023-11-11,19.1,23.9,4.6,0.0,75.0,23.2,6.42
2023-11-12,16.8,19.3,22.7,0.0,72.0,11.5,7.79
2023-11-13,15.0,16.7,32.0,0.0,97.0,12.3,2.33
2023-11-14,13.8,18.6,0.6,0.0,44.0,6.3,9.57
2023-11-15,14.7,22.9,0.0,0.0,19.0,9.7,10.53
2023-11-16,13.3,14.9,14.9,0.0,58.0,11.5,4.89
2023-11-17,11.5,16.2,0.0,0.0,61.0,9.1,6.9
2023-11-18,11.5,15.7,38.3,0.91,95.0,19.2,1.58
2023-11-19,5.2,7.3,33.9,11.76,98.0,22.4,1.96
2023-11-20,6.6,10.2,0.5,0.0,35.0,8.8,6.59
2023-11-21,10.5,17.1,0.0,0.0,45.0,8.4,9.49
2023-11-22,16.1,21.4,1.0,0.0,83.0,10.8,8.47
2023-11-23,15.0,16.5,15.4,0.0,88.0,4.5,2.91
2023-11-24,15.3,18.5,0.6,0.0,67.0,10.9,7.05
2023-11-25,15.4,17.3,1.5,0.0,78.0,13.4,5.19
2023-11-26,9.2,15.2,16.5,0.35,88.0,21.3,4.42
2023-11-27,3.8,5.4,4.4,1.12,62.0,12.4,4.37
2023-11-28,7.4,12.7,2.6,0.0,54.0,18.4,7.17
2023-11-29,15.1,16.5,18.8,0.0,89.0,20.0,3.92
2023-11-30,13.5,15.1,31.6,0.0,86.0,5.8,3.54
2023-12-01,15.5,20.1,0.0,0.0,76.0,15.8,7.98
2023-12-02,17.3,23.0,0.0,0.0,60.0,15.4,8.64
2023-12-03,17.8,22.5,0.0,0.0,96.0,13.8,6.88
2023-12-04,12.1,13.4,3.4,0.0,87.0,8.7,2.44
2023-12-05,11.7,13.9,0.6,0.0,76.0,11.4,6.16
2023-12-06,12.2,13.8,3.4,0.0,97.0,5.8,3.67
2023-12-07,12.7,14.5,9.6,0.0,99.0,7.9,4.44
2023-12-08,10.3,11.7,14.9,0.0,100.0,11.7,1.43
2023-12-09,8.0,8.8,17.5,0.0,100.0,13.4,0.97
2023-12-10,8.7,12.2,0.0,0.0,49.0,5.8,7.54
2023-12-11,10.3,12.7,0.0,0.0,57.0,6.4,6.81
2023-12-12,9.8,12.2,0.2,0.0,66.0,6.5,4.66
2023-12-13,9.8,15.2,0.1,0.0,50.0,8.9,8.29
2023-12-14,14.3,20.2,0.0,0.0,67.0,13.2,7.16
2023-12-15,14.2,19.4,0.5,0.0,87.0,9.5,7.46
2023-12-16,11.1,12.6,14.0,0.0,90.0,15.4,2.42
2023-12-17,7.1,8.8,3.3,0.0,68.0,14.9,3.88
2023-12-18,5.9,11.1,0.0,0.0,0.0,6.9,8.31
2023-12-19,8.1,13.5,0.0,0.0,14.0,6.4,8.22
2023-12-20,8.7,17.2,0.0,0.0,7.0,8.5,8.43
2023-12-21,10.5,13.7,11.7,0.0,88.0,8.4,1.68
2023-12-22,11.2,13.7,8.9,0.0,95.0,11.8,4.6
2023-12-23,10.8,15.1,2.1,0.0,47.0,19.2,7.74
2023-12-24,13.2,16.0,0.6,0.0,51.0,16.6,7.59
2023-12-25,12.1,20.0,0.0,0.0,9.0,11.3,8.17
2023-12-26,12.0,19.5,0.0,0.0,1.0,8.6,8.28
2023-12-27,12.2,17.6,0.0,0.0,14.0,8.6,7.05
2023-12-28,10.8,16.5,0.0,0.0,1.0,5.8,7.78
2023-12-29,9.5,16.2,0.0,0.0,5.0,8.9,8.63
2023-12-30,10.2,16.5,0.0,0.0,70.0,7.9,7.73
2023-12-31,12.4,16.6,0.0,0.0,76.0,6.3,5.1
2024-01-01,11.8,16.4,0.0,0.0,69.0,8.8,6.25
2024-01-02,11.6,15.1,5.8,0.0,83.0,8.9,3.78
2024-01-03,12.5,17.0,0.3,0.0,85.0,11.7,6.32
2024-01-04,13.6,17.6,0.5,0.0,41.0,12.7,6.36
2024-01-05,12.7,17.4,5.4,0.0,21.0,12.6,8.83
2024-01-06,11.5,18.1,0.0,0.0,57.0,10.6,7.61
2024-01-07,13.2,14.3,4.2,0.0,60.0,12.3,4.73
2024-01-08,12.8,16.2,3.1,0.0,53.0,13.6,6.62
2024-01-09,7.1,10.3,14.3,0.0,94.0,13.3,1.55
2024-01-10,4.8,5.6,13.2,2.52,98.0,14.5,2.15
2024-01-11,4.7,5.8,0.1,0.0,83.0,10.0,3.77
2024-01-12,4.9,6.0,1.3,0.14,60.0,11.5,6.06
2024-01-13,2.8,4.6,0.2,0.14,34.0,11.3,9.06
2024-01-14,2.6,8.6,0.0,0.0,8.0,7.3,10.04
2024-01-15,7.4,13.1,0.0,0.0,51.0,11.5,8.41
2024-01-16,11.4,13.8,19.6,0.0,85.0,13.4,2.07
2024-01-17,9.9,14.2,0.0,0.0,45.0,7.1,7.97
2024-01-18,11.5,15.4,0.8,0.0,81.0,15.1,3.91
2024-01-19,15.2,19.1,0.4,0.0,29.0,15.1,7.81
2024-01-20,10.1,13.7,15.8,0.28,90.0,11.4,3.15
2024-01-21,4.8,5.9,13.4,5.04,94.0,15.5,3.79
2024-01-22,5.0,6.7,0.7,0.0,48.0,17.7,7.51
2024-01-23,4.2,9.5,0.0,0.0,3.0,9.4,10.92
2024-01-24,4.4,8.1,0.0,0.0,42.0,9.2,8.8
2024-01-25,5.7,9.7,1.4,0.0,72.0,10.6,6.89
2024-01-26,7.1,9.5,6.8,0.0,52.0,11.6,8.26
2024-01-27,6.3,8.7,5.2,0.28,79.0,12.6,6.88
2024-01-28,5.2,6.3,8.1,1.47,68.0,10.6,6.25
2024-01-29,3.6,5.6,3.0,0.7,73.0,10.2,8.68
2024-01-30,4.2,7.0,0.7,0.0,65.0,18.5,8.54
2024-01-31,5.2,8.3,0.0,0.0,66.0,16.7,6.23
2024-02-01,5.6,9.5,0.0,0.0,54.0,8.5,7.61
2024-02-02,5.2,9.1,0.0,0.0,55.0,6.9,10.09
2024-02-03,6.7,9.8,0.2,0.0,50.0,8.3,9.32
2024-02-04,6.4,11.5,1.0,0.0,71.0,10.3,8.82
2024-02-05,11.0,16.8,0.3,0.0,32.0,15.7,9.0
2024-02-06,12.6,20.4,0.0,0.0,2.0,12.4,12.39
2024-02-07,12.6,20.4,0.0,0.0,36.0,12.2,12.08
2024-02-08,14.4,19.8,0.0,0.0,93.0,14.0,9.88
2024-02-09,12.6,19.4,0.0,0.0,21.0,8.0,12.35
2024-02-10,13.2,20.0,0.0,0.0,72.0,13.7,12.41
2024-02-11,15.4,20.1,0.0,0.0,97.0,9.3,8.49
2024-02-12,15.5,19.5,1.6,0.0,91.0,10.4,8.83
2024-02-13,11.6,15.2,14.1,0.0,60.0,10.4,10.54
2024-02-14,9.2,10.9,6.4,0.0,93.0,13.1,4.38
2024-02-15,7.9,8.4,24.8,0.0,100.0,11.9,1.77
2024-02-16,8.0,8.7,1.9,0.0,100.0,7.6,3.6
2024-02-17,8.0,8.2,0.8,0.0,98.0,9.5,3.28
2024-02-18,8.4,10.9,0.0,0.0,73.0,9.7,9.11
2024-02-19,7.7,9.7,0.0,0.0,68.0,11.3,7.52
2024-02-20,7.1,11.7,0.0,0.0,26.0,11.2,12.73
2024-02-21,7.3,10.8,0.0,0.0,44.0,9.1,14.28
2024-02-22,7.5,14.0,0.0,0.0,3.0,6.0,15.19
2024-02-23,10.2,18.2,0.0,0.0,26.0,11.2,11.65
2024-02-24,13.5,20.1,0.0,0.0,17.0,9.7,13.88
2024-02-25,12.9,20.1,0.0,0.0,71.0,8.6,11.92
2024-02-26,12.8,18.5,0.0,0.0,96.0,7.6,11.02
2024-02-27,11.9,16.2,0.0,0.0,27.0,7.0,14.97
2024-02-28,11.3,18.0,0.0,0.0,68.0,5.1,13.67
2024-02-29,12.5,20.6,0.0,0.0,14.0,6.4,15.97
2024-03-01,12.1,16.1,0.0,0.0,99.0,6.6,12.76
2024-03-02,12.0,16.6,4.2,0.0,68.0,6.6,13.65
2024-03-03,11.2,14.6,1.8,0.0,42.0,8.5,11.39
2024-03-04,11.9,16.3,0.2,0.0,30.0,6.4,13.37
2024-03-05,10.5,15.2,9.9,0.0,78.0,9.7,6.84
2024-03-06,9.6,11.0,3.6,0.0,75.0,9.2,9.1
2024-03-07,9.3,14.1,0.0,0.0,44.0,7.1,16.45
2024-03-08,7.9,9.0,13.2,0.0,99.0,9.8,4.6
2024-03-09,8.2,9.5,2.8,0.0,57.0,7.9,12.54
2024-03-10,8.7,13.8,0.0,0.0,18.0,6.2,17.43
2024-03-11,12.7,21.5,0.0,0.0,43.0,9.5,16.99
2024-03-12,14.5,19.3,3.9,0.0,78.0,10.7,10.27
2024-03-13,11.9,14.5,5.1,0.0,55.0,13.0,14.18
2024-03-14,11.1,15.6,5.9,0.0,64.0,10.6,14.96
2024-03-15,9.7,11.4,8.3,0.0,82.0,9.2,7.69
2024-03-16,10.1,13.5,0.0,0.0,58.0,8.7,11.77
2024-03-17,9.9,15.4,0.0,0.0,64.0,13.4,17.83
2024-03-18,10.5,15.5,0.0,0.0,37.0,9.4,20.22
2024-03-19,10.9,17.3,0.0,0.0,48.0,9.7,19.45
2024-03-20,8.0,9.9,8.3,0.0,99.0,14.5,4.34
2024-03-21,7.7,12.1,1.7,0.0,32.0,8.8,20.06
2024-03-22,7.5,9.8,7.7,0.14,72.0,9.7,14.98
2024-03-23,8.5,13.8,0.0,0.0,21.0,6.5,17.78
2024-03-24,10.6,18.8,0.0,0.0,15.0,13.0,21.42
2024-03-25,10.9,17.0,15.7,0.0,50.0,21.5,12.98
2024-03-26,10.0,15.4,0.0,0.0,55.0,7.8,19.99
2024-03-27,16.4,23.6,0.9,0.0,58.0,9.4,19.02
2024-03-28,19.2,25.6,0.4,0.0,68.0,11.5,14.54
2024-03-29,17.5,23.7,0.0,0.0,4.0,10.3,21.71
2024-03-30,18.1,25.8,0.0,0.0,66.0,8.0,20.71
2024-03-31,20.1,27.9,0.0,0.0,46.0,10.8,21.66
2024-04-01,19.8,28.2,0.0,0.0,19.0,8.6,22.36
2024-04-02,21.9,30.7,0.0,0.0,74.0,10.8,22.23
2024-04-03,18.4,21.9,0.0,0.0,44.0,12.1,21.27
2024-04-04,15.1,21.3,0.0,0.0,67.0,11.5,21.57
2024-04-05,14.8,20.5,0.0,0.0,19.0,10.2,21.51
2024-04-06,15.4,20.5,0.1,0.0,28.0,9.8,23.15
2024-04-07,13.7,16.9,1.4,0.0,70.0,16.2,13.23
2024-04-08,13.8,18.3,0.0,0.0,24.0,20.3,19.67
2024-04-09,15.0,20.4,0.0,0.0,5.0,13.6,21.42
2024-04-10,15.0,20.1,0.0,0.0,3.0,10.1,22.78
2024-04-11,15.6,21.2,0.0,0.0,28.0,14.9,20.95
2024-04-12,16.4,21.6,0.0,0.0,13.0,13.4,19.62
2024-04-13,16.9,22.2,0.0,0.0,9.0,13.7,23.32
2024-04-14,16.7,22.1,0.0,0.0,4.0,13.0,23.97
2024-04-15,18.2,26.1,0.0,0.0,0.0,7.0,24.53
2024-04-16,21.6,29.5,0.0,0.0,45.0,11.5,24.13
2024-04-17,21.8,27.6,0.2,0.0,86.0,10.0,17.07
2024-04-18,18.8,22.5,2.3,0.0,57.0,17.0,18.18
2024-04-19,15.5,18.2,2.0,0.0,70.0,8.7,14.25
2024-04-20,13.4,16.7,23.5,0.0,90.0,24.1,8.19
2024-04-21,14.5,20.3,0.4,0.0,28.0,10.8,21.6
2024-04-22,16.7,20.7,0.4,0.0,68.0,12.9,16.53
2024-04-23,20.2,25.8,0.2,0.0,94.0,10.2,19.6
2024-04-24,23.3,25.7,0.0,0.0,75.0,11.8,23.56
2024-04-25,20.9,25.0,6.9,0.0,89.0,8.0,15.91
2024-04-26,17.8,20.7,0.1,0.0,21.0,9.9,19.82
2024-04-27,16.1,21.1,0.0,0.0,49.0,19.0,19.18
2024-04-28,15.1,17.6,2.3,0.0,88.0,12.6,11.23
2024-04-29,15.1,16.1,0.1,0.0,91.0,11.5,7.87
2024-04-30,16.3,19.4,0.0,0.0,96.0,13.4,12.02
2024-05-01,15.5,16.5,5.7,0.0,100.0,9.4,9.05
2024-05-02,15.1,17.0,1.0,0.0,84.0,8.7,8.87
2024-05-03,15.6,21.5,7.8,0.0,64.0,8.8,15.26
2024-05-04,13.8,16.3,8.9,0.0,84.0,6.9,13.48
2024-05-05,14.9,18.1,0.9,0.0,46.0,15.7,21.22
2024-05-06,14.2,19.7,0.0,0.0,5.0,8.4,27.84
2024-05-07,17.3,24.3,0.0,0.0,5.0,7.2,27.0
2024-05-08,19.5,25.8,0.0,0.0,30.0,9.4,25.31
2024-05-09,17.2,19.3,2.4,0.0,96.0,8.8,12.69
2024-05-10,17.0,19.9,3.5,0.0,96.0,15.1,14.07
2024-05-11,14.2,15.0,7.9,0.0,83.0,14.1,4.9
2024-05-12,15.2,19.8,0.3,0.0,42.0,11.6,20.38
2024-05-13,13.1,14.9,5.9,0.0,64.0,12.4,9.44
2024-05-14,12.6,18.0,0.0,0.0,35.0,11.9,27.29
2024-05-15,14.2,20.7,0.0,0.0,26.0,13.4,26.59
2024-05-16,15.8,20.1,0.3,0.0,62.0,10.3,26.01
2024-05-17,19.4,25.0,0.2,0.0,52.0,9.2,25.93
2024-05-18,19.7,24.6,0.0,0.0,51.0,9.5,24.77
2024-05-19,20.0,25.5,1.2,0.0,84.0,9.0,16.56
2024-05-20,19.9,24.3,0.0,0.0,46.0,10.5,25.66
2024-05-21,19.7,24.7,0.0,0.0,42.0,8.2,26.52
2024-05-22,21.9,27.8,2.1,0.0,19.0,6.9,27.04
2024-05-23,18.6,22.1,6.2,0.0,71.0,13.5,14.73
2024-05-24,17.7,21.2,7.2,0.0,81.0,11.0,13.41
2024-05-25,19.0,23.4,1.1,0.0,49.0,15.0,19.07
2024-05-26,19.0,23.3,0.3,0.0,49.0,19.9,19.13
2024-05-27,16.9,20.5,0.7,0.0,61.0,14.3,20.58
2024-05-28,17.4,21.0,0.5,0.0,43.0,9.5,21.5
2024-05-29,19.7,25.4,0.1,0.0,20.0,6.4,25.84
2024-05-30,21.3,26.4,3.5,0.0,28.0,9.3,24.41
2024-05-31,22.6,28.5,1.2,0.0,17.0,7.1,26.07
2024-06-01,24.4,30.6,0.0,0.0,2.0,8.7,28.24
2024-06-02,25.3,31.6,0.0,0.0,30.0,7.5,27.31
2024-06-03,26.9,33.7,0.0,0.0,20.0,8.8,28.11
2024-06-04,28.1,35.8,0.0,0.0,37.0,9.2,27.15
2024-06-05,27.7,32.8,0.0,0.0,5.0,7.9,28.41
2024-06-06,26.5,32.5,0.0,0.0,39.0,12.3,27.07
2024-06-07,25.2,29.7,0.6,0.0,78.0,11.7,20.6
2024-06-08,24.0,28.4,0.0,0.0,13.0,17.2,27.83
2024-06-09,24.6,30.6,0.0,0.0,2.0,12.0,29.25
2024-06-10,25.8,32.6,0.0,0.0,1.0,8.0,29.61
2024-06-11,28.9,36.5,0.0,0.0,11.0,7.9,28.88
2024-06-12,30.0,35.5,0.0,0.0,8.0,7.3,28.76
2024-06-13,30.3,36.2,0.0,0.0,41.0,12.0,27.81
2024-06-14,27.9,36.5,5.0,0.0,64.0,23.5,22.91
2024-06-15,22.4,26.3,0.5,0.0,38.0,13.5,23.01
2024-06-16,23.6,29.2,0.0,0.0,6.0,15.6,29.73
2024-06-17,24.9,31.0,0.0,0.0,0.0,14.6,29.88
2024-06-18,25.4,32.3,0.0,0.0,10.0,18.4,29.83
2024-06-19,25.4,32.0,0.0,0.0,30.0,17.9,29.15
2024-06-20,25.6,32.5,0.0,0.0,8.0,18.7,28.85
2024-06-21,26.3,32.3,0.0,0.0,4.0,22.0,29.57
2024-06-22,25.1,30.5,0.0,0.0,15.0,18.7,28.52
2024-06-23,25.5,32.9,0.0,0.0,2.0,14.1,29.4
2024-06-24,25.6,31.4,0.0,0.0,14.0,13.3,27.31
2024-06-25,26.1,31.7,0.0,0.0,17.0,21.5,28.17
2024-06-26,25.1,30.4,0.0,0.0,2.0,19.8,29.44
2024-06-27,25.1,31.3,0.0,0.0,1.0,15.9,29.34
2024-06-28,24.9,30.0,0.7,0.0,30.0,16.2,25.5
2024-06-29,24.9,29.6,0.6,0.0,26.0,24.5,25.94
2024-06-30,25.5,31.1,0.0,0.0,3.0,18.7,29.37
2024-07-01,25.4,31.5,0.0,0.0,1.0,15.6,29.59
2024-07-02,27.0,33.2,0.0,0.0,9.0,9.0,29.36
2024-07-03,28.2,35.0,1.0,0.0,36.0,13.1,23.59
2024-07-04,24.2,27.0,7.7,0.0,73.0,10.8,18.27
2024-07-05,23.3,26.8,3.5,0.0,62.0,14.3,19.75
2024-07-06,24.6,28.5,0.0,0.0,26.0,18.2,23.14
2024-07-07,26.5,31.6,0.0,0.0,12.0,17.5,27.69
2024-07-08,27.0,32.8,0.0,0.0,3.0,17.5,27.85
2024-07-09,28.6,34.1,0.1,0.0,5.0,16.9,27.48
2024-07-10,28.4,33.5,2.1,0.0,28.0,14.6,24.22
2024-07-11,26.1,28.4,11.9,0.0,62.0,10.4,18.51
2024-07-12,26.8,30.3,4.5,0.0,63.0,14.0,21.38
2024-07-13,27.2,31.7,0.7,0.0,21.0,14.2,24.32
2024-07-14,27.4,32.0,0.0,0.0,11.0,17.1,25.59
2024-07-15,26.8,32.3,0.0,0.0,0.0,19.1,28.3
2024-07-16,27.6,33.6,0.0,0.0,19.0,16.5,26.57
2024-07-17,28.9,34.2,0.4,0.0,14.0,17.0,26.05
2024-07-18,29.9,36.3,0.0,0.0,7.0,18.7,26.58
2024-07-19,29.3,34.7,0.2,0.0,15.0,18.0,24.35
2024-07-20,29.3,34.7,0.4,0.0,24.0,16.6,24.18
2024-07-21,29.9,36.7,0.0,0.0,10.0,14.7,24.96
2024-07-22,30.4,36.7,0.0,0.0,6.0,15.7,26.68
2024-07-23,29.0,34.0,1.0,0.0,24.0,13.0,21.91
2024-07-24,28.1,33.0,0.0,0.0,26.0,15.5,24.4
2024-07-25,26.8,31.6,0.6,0.0,29.0,15.4,22.4
2024-07-26,24.4,26.7,2.8,0.0,55.0,13.7,15.57
2024-07-27,24.4,28.5,1.2,0.0,36.0,14.4,22.13
2024-07-28,27.0,33.8,0.0,0.0,4.0,18.2,27.27
2024-07-29,27.9,34.4,0.0,0.0,6.0,20.1,27.17
2024-07-30,26.7,31.9,0.5,0.0,19.0,16.8,23.71
2024-07-31,25.3,31.0,0.0,0.0,18.0,19.6,24.74
2024-08-01,25.3,32.0,0.0,0.0,1.0,15.8,27.18
2024-08-02,26.1,33.3,0.0,0.0,3.0,15.7,27.31
2024-08-03,27.1,33.7,0.0,0.0,2.0,10.3,27.42
2024-08-04,28.1,33.9,0.2,0.0,16.0,11.9,24.65
2024-08-05,27.2,32.3,0.4,0.0,22.0,14.8,22.6
2024-08-06,26.6,32.4,0.0,0.0,16.0,13.4,24.98
2024-08-07,26.0,29.8,0.1,0.0,26.0,16.2,23.54
2024-08-08,25.2,31.8,0.0,0.0,15.0,15.8,25.99
2024-08-09,26.1,32.1,0.0,0.0,28.0,15.0,23.33
2024-08-10,26.4,30.7,1.5,0.0,41.0,14.5,17.42
2024-08-11,27.4,33.1,0.0,0.0,9.0,20.2,24.58
2024-08-12,27.4,34.3,0.0,0.0,1.0,19.0,26.04
2024-08-13,28.6,36.6,0.0,0.0,0.0,17.1,25.87
2024-08-14,29.7,38.0,0.0,0.0,9.0,20.0,25.08
2024-08-15,28.1,34.6,0.0,0.0,1.0,17.8,25.92
2024-08-16,25.8,32.7,0.0,0.0,1.0,18.1,25.88
2024-08-17,25.0,31.7,0.0,0.0,3.0,17.2,25.68
2024-08-18,25.4,31.9,0.0,0.0,13.0,15.8,24.41
2024-08-19,25.9,32.0,0.0,0.0,27.0,10.6,21.06
2024-08-20,27.7,34.1,0.0,0.0,12.0,11.4,24.21
2024-08-21,27.5,31.9,0.0,0.0,43.0,14.4,20.12
2024-08-22,27.0,32.4,0.5,0.0,36.0,14.8,21.05
2024-08-23,27.4,33.5,0.0,0.0,11.0,18.1,22.39
2024-08-24,26.8,32.4,0.0,0.0,10.0,18.8,23.37
2024-08-25,26.2,33.2,0.0,0.0,17.0,17.4,21.59
2024-08-26,26.8,33.5,0.2,0.0,40.0,16.8,21.65
